match_id,date,team1,team2,venue,toss_winner,toss_decision,innings,batting_team,bowling_team,over,ball,batsman,bowler,runs,extras,total_runs,wicket,player_out,dismissal_type,striker_strike_rate,bowler_economy,match_result,winner
4,2023-05-15,SRH,MI,Mumbai,SRH,bat,1,MI,SRH,15,4,Player_72,Player_85,5,1,6,0,None,None,51.8,6.94,loss,MI
4,2023-05-22,KKR,CSK,Delhi,KKR,field,1,KKR,CSK,10,2,Player_48,Player_10,0,0,0,0,None,None,91.56,5.18,loss,CSK
56,2023-04-27,KKR,CSK,Chennai,CSK,bat,2,CSK,KKR,12,5,Player_37,Player_78,6,2,8,0,None,None,85.43,8.95,loss,KKR
12,2023-04-30,CSK,DC,Chennai,CSK,field,1,DC,CSK,10,4,Player_24,Player_36,0,1,1,0,None,None,110.71,6.25,loss,DC
12,2023-04-28,MI,KKR,Ahmedabad,MI,field,2,MI,KKR,16,4,Player_92,Player_51,0,2,2,0,None,None,94.4,11.27,win,KKR
59,2023-04-19,MI,PBKS,Bangalore,PBKS,bat,2,PBKS,MI,1,6,Player_50,Player_25,4,2,6,0,None,None,67.25,9.55,loss,MI
55,2023-05-23,CSK,MI,Mumbai,CSK,field,2,MI,CSK,10,1,Player_71,Player_1,5,2,7,0,None,None,137.59,6.66,loss,CSK
24,2023-05-29,LSG,RR,Ahmedabad,RR,field,1,RR,LSG,5,1,Player_68,Player_25,3,0,3,0,None,None,158.0,11.89,win,RR
72,2023-04-06,RCB,DC,Delhi,RCB,bat,2,RCB,DC,4,2,Player_48,Player_63,5,2,7,0,None,None,195.41,11.97,loss,DC
60,2023-05-01,MI,PBKS,Chennai,MI,bat,1,MI,PBKS,3,3,Player_62,Player_64,1,1,2,0,None,None,64.23,11.46,loss,PBKS
12,2023-04-19,LSG,RR,Bangalore,RR,bat,1,RR,LSG,14,2,Player_76,Player_12,0,2,2,0,None,None,186.77,10.29,win,LSG
1,2023-03-31,MI,RCB,Mumbai,RCB,field,1,RCB,MI,5,3,Player_70,Player_40,3,0,3,0,None,None,177.74,9.42,win,MI
34,2023-05-14,RR,MI,Bangalore,MI,bat,2,MI,RR,7,2,Player_63,Player_2,5,0,5,0,None,None,165.24,6.81,loss,MI
32,2023-05-09,LSG,GT,Chennai,LSG,field,1,GT,LSG,13,3,Player_52,Player_27,6,2,8,0,None,None,62.67,7.33,win,LSG
45,2023-04-07,PBKS,DC,Delhi,DC,bat,1,PBKS,DC,16,3,Player_46,Player_78,5,2,7,0,None,None,162.5,10.3,win,PBKS
39,2023-05-22,GT,KKR,Chennai,GT,field,2,GT,KKR,4,3,Player_62,Player_33,6,2,8,0,None,None,51.68,6.29,win,KKR
50,2023-04-06,RR,KKR,Mumbai,RR,bat,1,RR,KKR,9,5,Player_26,Player_76,0,2,2,0,None,None,59.64,9.39,loss,KKR
31,2023-05-06,SRH,KKR,Delhi,SRH,bat,2,SRH,KKR,9,1,Player_44,Player_36,2,0,2,0,None,None,182.01,9.52,loss,KKR
72,2023-04-22,GT,KKR,Chennai,KKR,field,2,GT,KKR,11,2,Player_73,Player_97,4,2,6,0,None,None,125.9,11.25,win,KKR
32,2023-04-05,PBKS,DC,Mumbai,PBKS,bat,2,PBKS,DC,18,4,Player_34,Player_24,5,0,5,0,None,None,192.78,5.97,win,DC
10,2023-05-24,CSK,SRH,Ahmedabad,CSK,bat,1,SRH,CSK,8,5,Player_64,Player_85,0,2,2,0,None,None,157.55,8.51,loss,CSK
4,2023-04-19,CSK,KKR,Delhi,CSK,field,2,CSK,KKR,19,5,Player_39,Player_30,0,0,0,0,None,None,170.27,6.11,loss,KKR
49,2023-04-05,LSG,KKR,Bangalore,LSG,field,2,KKR,LSG,18,1,Player_97,Player_41,5,0,5,0,None,None,189.21,6.93,loss,KKR
51,2023-04-03,GT,RCB,Ahmedabad,GT,field,1,GT,RCB,8,1,Player_41,Player_37,2,0,2,0,None,None,97.76,11.04,win,RCB
49,2023-04-16,RCB,SRH,Delhi,RCB,field,2,SRH,RCB,11,4,Player_67,Player_70,5,2,7,0,None,None,183.63,5.93,win,RCB
38,2023-04-29,CSK,RCB,Mumbai,CSK,field,2,CSK,RCB,15,1,Player_66,Player_46,1,1,2,0,None,None,191.74,8.0,win,CSK
35,2023-05-25,MI,LSG,Mumbai,LSG,field,2,MI,LSG,13,5,Player_45,Player_62,1,0,1,0,None,None,83.81,9.67,win,LSG
58,2023-04-24,CSK,MI,Chennai,CSK,field,2,MI,CSK,10,1,Player_9,Player_65,3,0,3,0,None,None,107.23,11.41,loss,MI
65,2023-04-21,GT,RCB,Bangalore,GT,field,2,RCB,GT,4,5,Player_10,Player_57,4,0,4,0,None,None,51.78,6.16,win,RCB
13,2023-05-21,CSK,GT,Chennai,GT,field,2,GT,CSK,9,5,Player_74,Player_12,1,2,3,0,None,None,120.5,8.84,win,CSK
66,2023-05-20,KKR,SRH,Mumbai,KKR,field,2,SRH,KKR,14,5,Player_41,Player_13,1,1,2,0,None,None,190.4,10.47,loss,KKR
23,2023-04-14,SRH,LSG,Mumbai,LSG,field,2,LSG,SRH,12,3,Player_30,Player_27,0,2,2,0,None,None,169.89,8.54,win,LSG
10,2023-04-15,MI,LSG,Delhi,LSG,bat,1,MI,LSG,18,3,Player_69,Player_52,2,0,2,0,None,None,182.23,5.31,win,MI
62,2023-05-12,KKR,GT,Mumbai,GT,bat,2,GT,KKR,4,6,Player_97,Player_11,1,1,2,0,None,None,163.57,10.24,win,KKR
40,2023-04-21,KKR,RCB,Delhi,RCB,bat,2,KKR,RCB,18,2,Player_83,Player_19,3,0,3,0,None,None,170.1,6.57,win,RCB
35,2023-04-18,CSK,DC,Chennai,DC,bat,1,CSK,DC,3,3,Player_73,Player_30,3,2,5,0,None,None,55.04,11.49,loss,DC
72,2023-05-11,CSK,KKR,Ahmedabad,CSK,bat,2,CSK,KKR,9,5,Player_54,Player_81,2,0,2,0,None,None,91.91,8.82,loss,CSK
54,2023-04-06,LSG,RR,Chennai,RR,field,1,RR,LSG,1,5,Player_64,Player_81,1,2,3,0,None,None,150.67,10.56,loss,RR
2,2023-05-20,SRH,KKR,Chennai,SRH,bat,1,SRH,KKR,6,1,Player_2,Player_90,2,2,4,0,None,None,60.45,5.95,win,KKR
67,2023-04-23,RR,RCB,Ahmedabad,RR,bat,2,RCB,RR,10,3,Player_75,Player_97,1,1,2,0,None,None,198.62,7.64,win,RCB
69,2023-04-19,LSG,MI,Delhi,MI,bat,2,MI,LSG,7,3,Player_59,Player_89,2,2,4,0,None,None,117.43,10.78,win,MI
65,2023-04-06,GT,LSG,Bangalore,GT,field,2,GT,LSG,4,1,Player_22,Player_45,0,0,0,0,None,None,149.56,8.59,win,LSG
4,2023-04-03,DC,RCB,Delhi,DC,field,1,RCB,DC,3,6,Player_81,Player_99,2,0,2,0,None,None,184.16,6.95,loss,RCB
1,2023-04-26,RR,SRH,Bangalore,RR,bat,2,RR,SRH,13,2,Player_55,Player_12,4,1,5,0,None,None,64.73,6.63,loss,SRH
53,2023-05-16,DC,PBKS,Mumbai,PBKS,field,2,PBKS,DC,18,2,Player_95,Player_20,1,2,3,0,None,None,106.28,10.32,loss,DC
66,2023-05-08,SRH,DC,Chennai,SRH,bat,2,SRH,DC,16,6,Player_1,Player_50,5,0,5,0,None,None,151.03,9.13,win,DC
27,2023-04-06,RCB,MI,Chennai,MI,bat,1,RCB,MI,14,6,Player_14,Player_57,0,0,0,0,None,None,74.86,5.05,loss,MI
71,2023-04-13,MI,KKR,Mumbai,MI,bat,1,KKR,MI,2,3,Player_99,Player_33,0,1,1,0,None,None,107.8,7.73,loss,KKR
50,2023-05-23,PBKS,MI,Mumbai,PBKS,bat,2,PBKS,MI,12,4,Player_9,Player_6,4,2,6,0,None,None,126.84,9.49,loss,MI
60,2023-04-09,DC,PBKS,Bangalore,PBKS,bat,1,PBKS,DC,4,3,Player_10,Player_46,3,2,5,0,None,None,182.5,10.44,loss,PBKS
27,2023-04-06,RCB,LSG,Bangalore,RCB,bat,2,RCB,LSG,1,3,Player_33,Player_52,0,2,2,0,None,None,54.32,8.53,win,RCB
52,2023-04-10,RCB,PBKS,Mumbai,PBKS,bat,2,RCB,PBKS,8,6,Player_35,Player_47,1,0,1,0,None,None,112.5,6.37,win,RCB
69,2023-05-15,RR,CSK,Chennai,CSK,field,2,RR,CSK,19,4,Player_71,Player_10,2,1,3,0,None,None,50.45,9.21,win,CSK
37,2023-05-10,GT,MI,Delhi,MI,field,2,MI,GT,6,1,Player_83,Player_88,0,0,0,0,None,None,160.88,9.77,win,MI
63,2023-04-30,GT,SRH,Ahmedabad,GT,field,1,GT,SRH,11,3,Player_71,Player_79,2,1,3,0,None,None,139.48,7.91,loss,SRH
74,2023-04-06,MI,LSG,Mumbai,MI,bat,2,LSG,MI,7,4,Player_81,Player_71,3,1,4,1,Player_97,bowled,93.12,11.18,loss,MI
65,2023-04-12,RCB,MI,Ahmedabad,MI,bat,2,MI,RCB,18,1,Player_11,Player_13,4,0,4,0,None,None,171.01,8.69,loss,MI
53,2023-05-13,GT,PBKS,Chennai,PBKS,field,2,GT,PBKS,3,2,Player_28,Player_80,5,1,6,1,Player_58,run out,94.37,7.24,loss,GT
38,2023-04-21,CSK,PBKS,Bangalore,CSK,bat,2,PBKS,CSK,5,6,Player_84,Player_66,1,1,2,1,Player_2,caught,183.61,5.1,win,CSK
71,2023-05-23,SRH,CSK,Chennai,SRH,bat,1,SRH,CSK,19,6,Player_28,Player_38,2,1,3,0,None,None,153.62,11.95,win,CSK
61,2023-04-17,GT,CSK,Bangalore,GT,bat,2,GT,CSK,10,4,Player_71,Player_58,3,1,4,1,Player_62,caught,188.22,11.45,loss,GT
29,2023-04-12,DC,MI,Ahmedabad,DC,bat,1,MI,DC,18,4,Player_8,Player_4,6,1,7,0,None,None,52.59,8.12,loss,DC
53,2023-05-21,RR,SRH,Delhi,RR,bat,1,SRH,RR,8,5,Player_42,Player_36,1,2,3,0,None,None,188.73,6.2,win,SRH
68,2023-04-02,SRH,MI,Mumbai,MI,field,2,SRH,MI,20,6,Player_35,Player_33,2,0,2,0,None,None,71.91,11.45,loss,SRH
15,2023-05-15,KKR,GT,Chennai,GT,field,1,KKR,GT,18,5,Player_64,Player_26,3,2,5,0,None,None,197.6,6.79,win,KKR
9,2023-05-15,PBKS,DC,Mumbai,PBKS,bat,2,DC,PBKS,9,4,Player_15,Player_81,6,1,7,0,None,None,101.81,6.81,loss,PBKS
70,2023-05-04,MI,KKR,Bangalore,MI,field,1,MI,KKR,5,5,Player_81,Player_60,3,1,4,0,None,None,81.14,8.33,loss,MI
16,2023-05-11,RR,KKR,Ahmedabad,RR,field,1,KKR,RR,19,4,Player_60,Player_85,2,2,4,0,None,None,76.34,9.84,loss,RR
27,2023-04-09,RCB,PBKS,Ahmedabad,PBKS,field,1,PBKS,RCB,12,6,Player_30,Player_18,1,0,1,0,None,None,139.74,7.56,win,PBKS
52,2023-05-29,RR,GT,Bangalore,GT,bat,2,GT,RR,5,1,Player_74,Player_34,2,1,3,0,None,None,92.0,7.91,win,RR
43,2023-04-13,RCB,SRH,Bangalore,SRH,bat,1,RCB,SRH,7,4,Player_85,Player_15,3,1,4,0,None,None,64.23,7.28,win,SRH
27,2023-05-29,MI,SRH,Chennai,MI,bat,2,SRH,MI,2,5,Player_15,Player_56,3,1,4,0,None,None,132.91,6.83,loss,MI
1,2023-04-03,RR,KKR,Ahmedabad,KKR,bat,2,RR,KKR,9,1,Player_3,Player_53,5,2,7,0,None,None,158.01,5.93,win,KKR
70,2023-05-04,MI,RCB,Ahmedabad,MI,field,2,RCB,MI,9,4,Player_91,Player_1,0,2,2,0,None,None,176.21,6.57,loss,RCB
40,2023-04-16,RR,SRH,Bangalore,SRH,field,1,RR,SRH,17,1,Player_17,Player_55,5,2,7,1,Player_66,run out,170.9,10.39,loss,RR
63,2023-04-17,MI,DC,Ahmedabad,MI,bat,1,DC,MI,5,1,Player_9,Player_1,6,1,7,0,None,None,140.53,6.19,loss,MI
21,2023-05-19,DC,LSG,Ahmedabad,DC,bat,1,DC,LSG,20,1,Player_49,Player_93,3,1,4,0,None,None,149.95,5.53,win,DC
1,2023-05-24,LSG,RCB,Ahmedabad,RCB,bat,2,LSG,RCB,15,4,Player_77,Player_81,0,1,1,0,None,None,111.25,10.72,win,LSG
71,2023-05-25,MI,GT,Bangalore,GT,bat,1,MI,GT,7,1,Player_3,Player_48,2,0,2,1,Player_78,run out,120.96,5.2,loss,GT
60,2023-04-27,CSK,LSG,Chennai,LSG,bat,1,LSG,CSK,2,6,Player_32,Player_44,4,0,4,0,None,None,149.71,8.44,win,LSG
30,2023-04-08,MI,RR,Delhi,MI,bat,1,MI,RR,7,4,Player_42,Player_46,1,1,2,0,None,None,157.7,11.65,loss,RR
19,2023-05-23,SRH,GT,Bangalore,GT,field,1,GT,SRH,4,6,Player_89,Player_19,4,0,4,0,None,None,118.62,6.51,win,SRH
5,2023-05-05,SRH,MI,Ahmedabad,SRH,bat,2,MI,SRH,19,3,Player_12,Player_12,4,1,5,0,None,None,187.76,7.55,win,MI
65,2023-03-31,DC,KKR,Bangalore,DC,field,2,DC,KKR,3,2,Player_19,Player_18,0,1,1,0,None,None,133.67,8.61,win,DC
47,2023-05-28,PBKS,GT,Mumbai,GT,bat,2,PBKS,GT,2,6,Player_35,Player_59,4,0,4,1,Player_100,run out,194.32,10.22,loss,PBKS
62,2023-04-03,SRH,RR,Ahmedabad,RR,bat,2,SRH,RR,8,5,Player_47,Player_87,6,2,8,0,None,None,122.02,6.31,win,RR
22,2023-05-10,SRH,PBKS,Chennai,PBKS,field,1,PBKS,SRH,17,5,Player_82,Player_78,3,0,3,0,None,None,110.41,5.36,loss,SRH
4,2023-05-19,CSK,GT,Ahmedabad,GT,field,2,GT,CSK,17,1,Player_47,Player_79,2,2,4,0,None,None,198.33,5.04,loss,CSK
42,2023-04-25,GT,RCB,Delhi,RCB,field,2,RCB,GT,20,6,Player_55,Player_67,2,0,2,0,None,None,174.53,5.27,loss,GT
66,2023-04-09,PBKS,DC,Chennai,PBKS,field,2,PBKS,DC,11,3,Player_76,Player_39,3,0,3,0,None,None,147.77,10.87,loss,PBKS
2,2023-05-10,RR,GT,Mumbai,RR,field,1,RR,GT,1,2,Player_77,Player_92,3,0,3,0,None,None,184.66,8.9,win,RR
26,2023-04-21,LSG,CSK,Ahmedabad,CSK,bat,1,CSK,LSG,2,2,Player_58,Player_30,4,1,5,0,None,None,191.34,11.2,win,CSK
19,2023-04-20,RR,MI,Ahmedabad,RR,field,1,MI,RR,19,6,Player_80,Player_9,1,1,2,0,None,None,194.81,6.39,win,MI
31,2023-04-23,DC,RR,Bangalore,DC,bat,1,RR,DC,5,5,Player_22,Player_38,6,2,8,0,None,None,159.6,10.26,loss,DC
38,2023-04-16,KKR,DC,Chennai,DC,bat,1,DC,KKR,4,5,Player_38,Player_94,6,1,7,0,None,None,74.41,8.61,loss,KKR
41,2023-05-11,LSG,KKR,Ahmedabad,LSG,bat,1,KKR,LSG,16,4,Player_20,Player_95,6,0,6,0,None,None,147.04,10.47,loss,KKR
11,2023-04-04,KKR,DC,Bangalore,KKR,bat,2,DC,KKR,9,2,Player_32,Player_5,4,2,6,0,None,None,114.79,11.51,win,KKR
23,2023-03-31,RR,LSG,Chennai,RR,field,2,LSG,RR,11,2,Player_53,Player_51,6,0,6,0,None,None,178.05,8.55,loss,RR
43,2023-05-10,SRH,RR,Delhi,SRH,field,2,SRH,RR,15,1,Player_90,Player_51,2,1,3,0,None,None,155.66,5.74,win,RR
10,2023-04-06,LSG,KKR,Chennai,KKR,field,2,KKR,LSG,20,4,Player_70,Player_4,1,1,2,0,None,None,76.85,11.79,loss,LSG
39,2023-05-11,PBKS,KKR,Delhi,KKR,bat,1,KKR,PBKS,8,4,Player_71,Player_39,6,2,8,0,None,None,87.85,6.7,win,PBKS
72,2023-04-21,GT,LSG,Mumbai,GT,field,2,LSG,GT,3,4,Player_89,Player_26,3,0,3,0,None,None,58.06,5.97,win,LSG
45,2023-05-19,RCB,DC,Chennai,RCB,bat,2,RCB,DC,9,3,Player_81,Player_70,2,0,2,0,None,None,133.89,6.09,win,DC
38,2023-05-26,CSK,KKR,Bangalore,CSK,field,2,KKR,CSK,7,5,Player_68,Player_92,1,2,3,0,None,None,111.03,11.74,loss,CSK
74,2023-04-27,CSK,RR,Chennai,RR,bat,1,CSK,RR,11,2,Player_79,Player_21,1,1,2,0,None,None,179.44,7.77,win,CSK
4,2023-04-14,RCB,CSK,Delhi,RCB,bat,2,CSK,RCB,17,6,Player_4,Player_88,3,2,5,0,None,None,73.83,10.03,win,RCB
32,2023-04-06,LSG,RR,Mumbai,LSG,field,2,LSG,RR,20,3,Player_44,Player_31,6,1,7,0,None,None,94.18,10.64,loss,LSG
74,2023-05-02,KKR,SRH,Mumbai,KKR,bat,2,KKR,SRH,20,5,Player_25,Player_93,1,2,3,0,None,None,97.91,6.78,loss,KKR
70,2023-05-08,MI,KKR,Ahmedabad,MI,field,2,MI,KKR,5,2,Player_21,Player_48,0,1,1,0,None,None,151.76,9.58,loss,MI
25,2023-05-15,RCB,GT,Chennai,RCB,bat,1,RCB,GT,14,6,Player_46,Player_57,3,1,4,0,None,None,98.0,7.22,loss,RCB
20,2023-05-19,MI,GT,Ahmedabad,GT,field,1,MI,GT,2,5,Player_56,Player_97,4,2,6,0,None,None,52.35,9.37,win,GT
15,2023-04-25,RR,GT,Ahmedabad,RR,bat,2,GT,RR,15,5,Player_57,Player_1,1,1,2,0,None,None,136.55,11.79,loss,GT
1,2023-04-04,MI,PBKS,Ahmedabad,MI,bat,1,PBKS,MI,11,5,Player_57,Player_44,4,1,5,1,Player_73,caught,128.48,9.5,win,PBKS
46,2023-04-06,RCB,DC,Chennai,DC,field,2,RCB,DC,15,6,Player_27,Player_72,3,1,4,0,None,None,178.3,7.85,loss,RCB
14,2023-04-29,CSK,KKR,Bangalore,CSK,field,2,CSK,KKR,5,6,Player_33,Player_40,3,0,3,0,None,None,125.89,9.1,win,KKR
53,2023-05-24,PBKS,RR,Delhi,PBKS,field,2,RR,PBKS,11,3,Player_73,Player_100,4,1,5,0,None,None,78.76,8.5,loss,PBKS
65,2023-04-11,RR,RCB,Ahmedabad,RCB,field,1,RR,RCB,4,1,Player_17,Player_81,5,0,5,0,None,None,126.57,8.67,loss,RR
69,2023-04-28,RCB,MI,Delhi,RCB,bat,2,RCB,MI,7,6,Player_75,Player_60,0,0,0,0,None,None,136.31,9.08,loss,RCB
44,2023-05-23,LSG,MI,Ahmedabad,MI,bat,1,MI,LSG,15,2,Player_30,Player_92,1,0,1,0,None,None,104.78,5.77,loss,MI
59,2023-04-16,LSG,SRH,Chennai,LSG,field,1,SRH,LSG,17,1,Player_15,Player_56,0,2,2,0,None,None,61.67,11.17,win,SRH
16,2023-04-28,RCB,MI,Ahmedabad,RCB,field,1,RCB,MI,13,6,Player_31,Player_99,3,0,3,1,Player_16,caught,182.15,9.82,loss,RCB
23,2023-04-23,RR,PBKS,Delhi,PBKS,field,1,PBKS,RR,6,5,Player_97,Player_20,5,1,6,0,None,None,167.75,11.35,win,RR
38,2023-05-08,SRH,GT,Bangalore,GT,bat,1,GT,SRH,9,5,Player_23,Player_30,3,2,5,0,None,None,82.16,8.47,loss,SRH
16,2023-05-08,LSG,GT,Chennai,LSG,bat,1,LSG,GT,13,6,Player_69,Player_42,4,2,6,0,None,None,124.43,7.13,win,LSG
13,2023-05-15,MI,LSG,Ahmedabad,LSG,field,2,MI,LSG,2,4,Player_48,Player_34,1,2,3,0,None,None,52.93,8.28,win,MI
10,2023-05-01,GT,RR,Delhi,RR,bat,1,RR,GT,4,4,Player_78,Player_39,5,1,6,0,None,None,126.94,11.31,win,GT
62,2023-05-09,GT,LSG,Chennai,LSG,field,2,GT,LSG,1,6,Player_79,Player_25,2,1,3,0,None,None,57.22,10.25,win,GT
50,2023-04-06,RCB,LSG,Chennai,RCB,bat,2,RCB,LSG,13,4,Player_19,Player_38,4,1,5,0,None,None,120.95,10.7,loss,LSG
3,2023-05-05,DC,RR,Chennai,DC,bat,2,DC,RR,8,5,Player_85,Player_56,1,1,2,1,Player_56,caught,143.84,8.25,loss,DC
33,2023-04-21,MI,GT,Mumbai,MI,field,1,GT,MI,7,5,Player_8,Player_20,6,1,7,0,None,None,174.78,10.9,loss,MI
47,2023-05-20,GT,LSG,Bangalore,GT,bat,2,GT,LSG,6,3,Player_41,Player_23,5,0,5,1,Player_69,bowled,110.47,6.83,win,LSG
73,2023-04-24,CSK,RR,Delhi,RR,field,1,RR,CSK,5,5,Player_74,Player_61,1,1,2,0,None,None,139.77,11.19,win,CSK
39,2023-05-15,RR,GT,Chennai,GT,bat,2,GT,RR,20,4,Player_75,Player_23,0,2,2,0,None,None,117.92,9.34,win,GT
1,2023-04-17,MI,KKR,Mumbai,MI,bat,1,MI,KKR,7,4,Player_18,Player_70,6,2,8,1,Player_52,caught,78.3,5.96,loss,MI
45,2023-05-02,LSG,CSK,Ahmedabad,LSG,bat,1,LSG,CSK,13,3,Player_14,Player_8,0,0,0,0,None,None,122.18,9.7,loss,CSK
25,2023-04-04,LSG,SRH,Delhi,SRH,field,2,SRH,LSG,15,5,Player_99,Player_40,4,1,5,1,Player_70,bowled,183.84,9.68,win,SRH
51,2023-04-10,PBKS,GT,Ahmedabad,GT,field,1,GT,PBKS,16,1,Player_82,Player_20,5,2,7,0,None,None,95.74,7.23,loss,GT
1,2023-05-28,RR,DC,Ahmedabad,DC,bat,1,DC,RR,11,1,Player_33,Player_84,4,1,5,0,None,None,70.77,10.56,loss,DC
22,2023-05-20,SRH,MI,Delhi,SRH,bat,2,SRH,MI,13,6,Player_16,Player_6,5,1,6,0,None,None,142.4,10.19,loss,SRH
63,2023-05-26,CSK,RR,Chennai,RR,bat,1,CSK,RR,15,2,Player_94,Player_60,6,1,7,0,None,None,84.66,6.57,loss,CSK
2,2023-05-05,CSK,SRH,Delhi,SRH,field,1,CSK,SRH,16,5,Player_28,Player_85,4,2,6,1,Player_10,caught,61.38,7.2,win,SRH
32,2023-05-05,RCB,RR,Mumbai,RCB,field,2,RCB,RR,19,6,Player_91,Player_47,1,1,2,0,None,None,93.97,7.05,loss,RR
52,2023-04-12,MI,DC,Mumbai,MI,bat,1,DC,MI,14,4,Player_60,Player_61,3,1,4,0,None,None,154.36,8.14,loss,MI
34,2023-04-27,GT,MI,Bangalore,MI,bat,2,MI,GT,3,3,Player_88,Player_84,0,2,2,0,None,None,161.98,8.38,win,GT
71,2023-05-14,KKR,RCB,Delhi,KKR,field,2,RCB,KKR,20,2,Player_33,Player_36,4,0,4,0,None,None,128.04,5.66,loss,KKR
69,2023-04-08,MI,RR,Ahmedabad,RR,bat,2,MI,RR,4,1,Player_95,Player_98,2,2,4,0,None,None,184.65,10.01,win,MI
12,2023-04-03,DC,LSG,Chennai,DC,bat,2,DC,LSG,3,3,Player_22,Player_3,3,2,5,0,None,None,159.65,6.41,loss,LSG
38,2023-04-07,DC,RCB,Mumbai,DC,bat,2,RCB,DC,12,6,Player_17,Player_32,3,2,5,0,None,None,192.52,6.99,win,DC
27,2023-04-18,CSK,LSG,Delhi,LSG,field,2,CSK,LSG,6,2,Player_30,Player_48,5,0,5,0,None,None,77.49,10.11,win,LSG
13,2023-05-18,DC,MI,Delhi,MI,bat,2,MI,DC,3,3,Player_3,Player_31,5,2,7,0,None,None,60.28,8.82,win,MI
7,2023-04-24,RR,PBKS,Ahmedabad,PBKS,field,2,RR,PBKS,2,6,Player_53,Player_92,4,1,5,1,Player_21,caught,85.69,7.3,win,PBKS
56,2023-05-29,GT,SRH,Bangalore,SRH,field,1,SRH,GT,8,6,Player_15,Player_24,4,2,6,0,None,None,174.41,10.1,win,GT
20,2023-05-20,RR,DC,Ahmedabad,DC,bat,1,RR,DC,7,1,Player_67,Player_49,2,0,2,0,None,None,157.55,8.72,loss,RR
10,2023-04-20,GT,KKR,Delhi,GT,field,2,GT,KKR,10,5,Player_86,Player_22,3,1,4,0,None,None,131.66,10.83,loss,KKR
19,2023-04-04,GT,DC,Bangalore,GT,field,1,DC,GT,5,5,Player_91,Player_24,1,2,3,0,None,None,98.0,11.49,win,GT
66,2023-04-21,PBKS,KKR,Delhi,KKR,bat,1,KKR,PBKS,18,1,Player_59,Player_70,6,2,8,0,None,None,74.69,6.54,win,PBKS
27,2023-05-02,KKR,MI,Mumbai,MI,bat,1,MI,KKR,8,4,Player_17,Player_55,1,2,3,0,None,None,79.07,6.1,win,MI
3,2023-05-19,DC,LSG,Mumbai,DC,field,2,DC,LSG,16,4,Player_33,Player_68,6,1,7,0,None,None,181.35,5.5,loss,LSG
30,2023-05-21,LSG,GT,Mumbai,GT,bat,2,LSG,GT,16,1,Player_90,Player_80,1,0,1,0,None,None,173.76,8.31,win,GT
58,2023-05-20,DC,LSG,Ahmedabad,LSG,bat,2,DC,LSG,7,1,Player_28,Player_17,5,0,5,0,None,None,134.41,11.28,loss,LSG
12,2023-04-19,SRH,DC,Mumbai,SRH,field,2,SRH,DC,12,4,Player_56,Player_18,2,0,2,0,None,None,71.76,6.94,win,DC
69,2023-05-08,MI,KKR,Ahmedabad,KKR,field,1,MI,KKR,3,5,Player_23,Player_77,5,0,5,0,None,None,59.33,8.44,loss,MI
45,2023-04-08,DC,PBKS,Bangalore,DC,field,1,DC,PBKS,12,1,Player_68,Player_41,6,0,6,0,None,None,98.78,7.03,loss,DC
32,2023-05-24,RCB,SRH,Bangalore,RCB,bat,2,SRH,RCB,5,2,Player_43,Player_77,1,2,3,0,None,None,143.51,8.96,win,RCB
41,2023-05-04,PBKS,MI,Chennai,PBKS,field,2,MI,PBKS,20,2,Player_59,Player_32,1,0,1,0,None,None,85.38,9.42,loss,MI
47,2023-04-08,KKR,PBKS,Bangalore,PBKS,bat,2,PBKS,KKR,10,1,Player_29,Player_41,3,2,5,1,Player_29,caught,159.4,8.39,win,PBKS
52,2023-05-29,KKR,GT,Chennai,KKR,field,1,GT,KKR,9,4,Player_10,Player_96,6,1,7,0,None,None,134.06,9.51,loss,GT
43,2023-04-28,CSK,GT,Mumbai,CSK,bat,1,CSK,GT,14,4,Player_83,Player_62,0,1,1,0,None,None,124.24,5.05,win,CSK
48,2023-05-28,MI,SRH,Chennai,SRH,field,1,MI,SRH,6,1,Player_96,Player_69,4,1,5,0,None,None,133.52,10.73,win,SRH
62,2023-04-01,RCB,LSG,Ahmedabad,LSG,bat,2,LSG,RCB,6,6,Player_94,Player_74,3,1,4,0,None,None,83.12,9.7,loss,RCB
5,2023-05-17,GT,KKR,Delhi,KKR,field,1,GT,KKR,16,2,Player_52,Player_99,6,1,7,0,None,None,178.31,11.3,loss,GT
34,2023-04-17,KKR,SRH,Delhi,KKR,bat,1,SRH,KKR,11,3,Player_37,Player_53,6,1,7,0,None,None,64.46,11.83,win,SRH
43,2023-04-03,RCB,LSG,Bangalore,LSG,field,2,RCB,LSG,7,3,Player_48,Player_75,3,1,4,0,None,None,55.6,7.94,win,RCB
1,2023-05-23,PBKS,RR,Bangalore,RR,bat,1,RR,PBKS,12,2,Player_4,Player_72,0,2,2,0,None,None,67.15,6.91,win,PBKS
11,2023-05-15,PBKS,RR,Bangalore,RR,field,2,RR,PBKS,5,1,Player_70,Player_7,3,2,5,0,None,None,169.6,11.99,loss,RR
51,2023-04-18,KKR,SRH,Ahmedabad,SRH,field,2,KKR,SRH,9,2,Player_83,Player_50,0,2,2,0,None,None,136.72,9.75,win,KKR
28,2023-04-10,DC,KKR,Chennai,DC,bat,1,DC,KKR,3,6,Player_46,Player_75,2,2,4,0,None,None,162.48,5.36,loss,DC
